"","Continent","Country","PlotID","Plot.Code","PlotViewID","Plot.Name","Plot.View.Name","PI","TreeID","Tag.No","Sub.Plot.T1","Sub.Plot.T2","Standardised.SubPlot.T1","X","Y","Standardised.X","Standardised.Y","AllometricRegionID","Family","Genus","Species","Sub.Species","Variety","Original.Identification","Recommended.Family","Recommended.Species","Recommended.Subspecies","Recommended.Variety","FamilyAPGID","GenusID","SpeciesID","SubSpeciesID","Census.No","Census.Date","Voucher.Code","Stem.Group.ID","Main.Stem.Tag","D0","D1","DPOMtMinus1","D2","D3","D4","POM0","POM","F1","F2","F3","F4","Extra.D0","Extra.D","Extra.DPOMtMinus1","Extra.D2","Extra.D3","Extra.D4","Extra.POM0","Extra.POM","Extra.F3","Extra.F4","CI","LI","CF","CD1","CD2","Height","F5","Height.Broken.At","Comments"
"3392","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409347,"16742","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia regnelliana",NA,NA,"","Myrtaceae","Myrceugenia ovata",NA,NA,408,16890,423260,NA,2,2025.215,NA,NA,"",56,56,NA,56,56,56,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,4,NA,""
"3393","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409347,"16742","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia regnelliana",NA,NA,"","Myrtaceae","Myrceugenia ovata",NA,NA,408,16890,423260,NA,1,2022.126,NA,NA,"",57,57,NA,57,57,57,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2.5,4,NA,""
"3394","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409350,"16745","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia regnelliana",NA,NA,"","Myrtaceae","Myrceugenia ovata",NA,NA,408,16890,423260,NA,2,2025.215,NA,NA,"",70,70,NA,70,70,70,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,4,NA,""
"3395","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409350,"16745","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia regnelliana",NA,NA,"","Myrtaceae","Myrceugenia ovata",NA,NA,408,16890,423260,NA,1,2022.126,NA,NA,"",70,70,NA,70,70,70,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,4,NA,""
"3396","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409355,"16750","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia regnelliana",NA,NA,"","Myrtaceae","Myrceugenia ovata",NA,NA,408,16890,423260,NA,2,2025.215,NA,NA,"",66,66,NA,66,66,66,1300,1300,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,4,NA,"Quebrada em 1.8m de altura"
"3397","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409355,"16750","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Myrceugenia","Myrceugenia regnelliana",NA,NA,"","Myrtaceae","Myrceugenia ovata",NA,NA,408,16890,423260,NA,1,2022.126,NA,NA,"",67,67,NA,67,67,67,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,4,NA,""
"3398","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409358,"16753","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,2,2025.215,NA,NA,"",69,69,NA,69,69,69,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,"Eugenia subterminalis"
"3399","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409358,"16753","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,1,2022.126,NA,NA,"",69,69,NA,69,69,69,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,8,4,NA,""
"3400","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409361,"16755","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,2,2025.215,NA,NA,"",55,55,NA,55,55,55,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,4,NA,"Eugenia subterminalis"
"3401","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409361,"16755","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,1,2022.126,NA,NA,"",54,54,NA,54,54,54,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,4,NA,""
"3402","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409364,"16758","P4",NA,NA,NA,NA,NA,NA,5,"Lauraceae","Cryptocarya","Cryptocarya aschersoniana",NA,NA,"","Lauraceae","Cryptocarya aschersoniana",NA,NA,374,14579,143507,NA,2,2025.215,NA,NA,"",398,398,NA,398,398,398,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,NA,""
"3403","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409364,"16758","P4",NA,NA,NA,NA,NA,NA,5,"Lauraceae","Cryptocarya","Cryptocarya aschersoniana",NA,NA,"","Lauraceae","Cryptocarya aschersoniana",NA,NA,374,14579,143507,NA,1,2022.126,NA,NA,"",401,401,NA,401,401,401,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,14,4,NA,"coletado"
"3404","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409367,"16761","P4",NA,NA,NA,NA,NA,NA,5,"Salicaceae","Casearia","Casearia decandra",NA,NA,"","Salicaceae","Casearia decandra",NA,NA,379,12958,99640,NA,2,2025.215,NA,NA,"",59,59,NA,59,59,59,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,"Casearia decandra"
"3405","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409367,"16761","P4",NA,NA,NA,NA,NA,NA,5,"Salicaceae","Casearia","Casearia decandra",NA,NA,"","Salicaceae","Casearia decandra",NA,NA,379,12958,99640,NA,1,2022.126,NA,NA,"",58,58,NA,58,58,58,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,6,4,NA,""
"3406","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409370,"16764","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia verticillata",NA,NA,"","Myrtaceae","Eugenia verticillata",NA,NA,408,16835,226579,NA,2,2025.215,NA,NA,"",106,106,NA,106,106,106,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,NA,""
"3407","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409370,"16764","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia verticillata",NA,NA,"","Myrtaceae","Eugenia verticillata",NA,NA,408,16835,226579,NA,1,2022.126,NA,NA,"",104,104,NA,104,104,104,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,8,4,NA,""
"3408","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409373,"16766","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,2,2025.215,NA,NA,"",232,232,NA,232,232,232,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,NA,""
"3409","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409373,"16766","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,1,2022.126,NA,NA,"",232,232,NA,232,232,232,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,14,4,NA,""
"3410","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409381,"16774","P4",NA,NA,NA,NA,NA,NA,5,"Meliaceae","Cabralea","Cabralea canjerana",NA,NA,"","Meliaceae","Cabralea canjerana",NA,NA,376,16255,83564,NA,2,2025.215,NA,NA,"",68,68,NA,68,68,68,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,"Cabralea canjerana"
"3411","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409381,"16774","P4",NA,NA,NA,NA,NA,NA,5,"Meliaceae","Cabralea","Cabralea canjerana",NA,NA,"","Meliaceae","Cabralea canjerana",NA,NA,376,16255,83564,NA,1,2022.126,NA,NA,"",195,195,NA,195,195,195,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,11,4,NA,""
"3412","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409384,"16777","P4",NA,NA,NA,NA,NA,NA,5,"Meliaceae","Cabralea","Cabralea canjerana",NA,NA,"","Meliaceae","Cabralea canjerana",NA,NA,376,16255,83564,NA,2,2025.215,NA,NA,"",300,300,NA,300,300,300,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,NA,""
"3413","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409384,"16777","P4",NA,NA,NA,NA,NA,NA,5,"Meliaceae","Cabralea","Cabralea canjerana",NA,NA,"","Meliaceae","Cabralea canjerana",NA,NA,376,16255,83564,NA,1,2022.126,NA,NA,"",286,286,NA,286,286,286,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,15,4,NA,""
"3414","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409387,"16780","P4",NA,NA,NA,NA,NA,NA,5,"Salicaceae","Casearia","Casearia decandra",NA,NA,"","Salicaceae","Casearia decandra",NA,NA,379,12958,99640,NA,2,2025.215,NA,NA,"",117,117,NA,117,117,117,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,NA,""
"3415","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409387,"16780","P4",NA,NA,NA,NA,NA,NA,5,"Salicaceae","Casearia","Casearia decandra",NA,NA,"","Salicaceae","Casearia decandra",NA,NA,379,12958,99640,NA,1,2022.126,NA,NA,"",115,115,NA,115,115,115,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,14,4,NA,""
"3416","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409390,"16783","P4",NA,NA,NA,NA,NA,NA,5,"Salicaceae","Casearia","Casearia decandra",NA,NA,"","Salicaceae","Casearia decandra",NA,NA,379,12958,99640,NA,2,2025.215,NA,NA,"",277,277,NA,277,277,277,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,NA,""
"3417","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409390,"16783","P4",NA,NA,NA,NA,NA,NA,5,"Salicaceae","Casearia","Casearia decandra",NA,NA,"","Salicaceae","Casearia decandra",NA,NA,379,12958,99640,NA,1,2022.126,NA,NA,"",275,275,NA,275,275,275,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,15,4,NA,""
"3418","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409393,"16786","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,2,2025.215,NA,NA,"",73,73,NA,73,73,73,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,""
"3419","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409393,"16786","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,1,2022.126,NA,NA,"",69,69,NA,69,69,69,1300,1300,"z","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,5,4,NA,"coletado/baixa produtividade"
"3420","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409395,"16788","P4",NA,NA,NA,NA,NA,NA,5,"Meliaceae","Cabralea","Cabralea canjerana",NA,NA,"","Meliaceae","Cabralea canjerana",NA,NA,376,16255,83564,NA,2,2025.215,NA,NA,"",326,326,NA,326,326,326,1300,1300,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,NA,""
"3421","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409395,"16788","P4",NA,NA,NA,NA,NA,NA,5,"Meliaceae","Cabralea","Cabralea canjerana",NA,NA,"","Meliaceae","Cabralea canjerana",NA,NA,376,16255,83564,NA,1,2022.126,NA,NA,"",324,324,NA,324,324,324,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,13,4,NA,""
"3422","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409401,"16794","P4",NA,NA,NA,NA,NA,NA,5,"Lauraceae","Ocotea","Ocotea porosa",NA,NA,"","Lauraceae","Ocotea porosa",NA,NA,374,14636,434830,NA,2,2025.215,NA,NA,"",364,364,NA,364,364,364,1300,1300,"z","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,NA,"Baixa produtividade"
"3423","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409401,"16794","P4",NA,NA,NA,NA,NA,NA,5,"Lauraceae","Ocotea","Ocotea porosa",NA,NA,"","Lauraceae","Ocotea porosa",NA,NA,374,14636,434830,NA,1,2022.126,NA,NA,"",365,365,NA,365,365,365,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,15,4,NA,"coletado"
"3424","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409404,"16797","P4",NA,NA,NA,NA,NA,NA,5,"Rubiaceae","Psychotria","Psychotria suterella",NA,NA,"","Rubiaceae","Psychotria suterella",NA,NA,455,23898,509065,NA,2,2025.215,NA,NA,"",74,74,NA,74,74,74,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,4,NA,""
"3425","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409404,"16797","P4",NA,NA,NA,NA,NA,NA,5,"Rubiaceae","Psychotria","Psychotria suterella",NA,NA,"","Rubiaceae","Psychotria suterella",NA,NA,455,23898,509065,NA,1,2022.126,NA,NA,"",62,62,NA,62,62,62,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4.5,4,NA,""
"3426","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409407,"16800","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Calyptranthes","Calyptranthes grandifolia",NA,NA,"","Myrtaceae","Myrcia loranthifolia",NA,NA,408,16803,90454,NA,1,2022.126,NA,NA,"",93,93,NA,93,93,93,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,4,NA,""
"3427","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409407,"16800","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Calyptranthes","Calyptranthes grandifolia",NA,NA,"","Myrtaceae","Myrcia loranthifolia",NA,NA,408,16803,90454,NA,2,2025.215,NA,NA,"",100,100,NA,100,100,100,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,4,NA,""
"3428","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409430,"16818","P4",NA,NA,NA,NA,NA,NA,5,"Sapindaceae","Matayba","Matayba elaeagnoides",NA,NA,"","Sapindaceae","Matayba elaeagnoides",NA,NA,409,24560,397072,NA,2,2025.215,NA,NA,"",557,557,NA,557,557,557,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,NA,""
"3429","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409430,"16818","P4",NA,NA,NA,NA,NA,NA,5,"Sapindaceae","Matayba","Matayba elaeagnoides",NA,NA,"","Sapindaceae","Matayba elaeagnoides",NA,NA,409,24560,397072,NA,1,2022.126,NA,NA,"",554,554,NA,554,554,554,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,15,4,NA,""
"3430","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409433,"16821","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,2,2025.215,NA,NA,"",170,170,NA,170,170,170,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,NA,""
"3431","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409433,"16821","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,1,2022.126,NA,NA,"",170,170,NA,170,170,170,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,12,4,NA,""
"3432","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409438,"16826","P4",NA,NA,NA,NA,NA,NA,5,"Lauraceae","Ocotea","Ocotea elegans",NA,NA,"","Lauraceae","Ocotea elegans",NA,NA,374,14636,434534,NA,2,2025.215,NA,NA,"",486,486,NA,486,486,486,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,NA,""
"3433","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409438,"16826","P4",NA,NA,NA,NA,NA,NA,5,"Lauraceae","Ocotea","Ocotea elegans",NA,NA,"","Lauraceae","Ocotea elegans",NA,NA,374,14636,434534,NA,1,2022.126,NA,NA,"",487,487,NA,487,487,487,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,15,4,NA,""
"3434","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409441,"16829","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Calyptranthes","Calyptranthes grandifolia",NA,NA,"","Myrtaceae","Myrcia loranthifolia",NA,NA,408,16803,90454,NA,2,2025.215,NA,NA,"",69,69,NA,69,69,69,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,NA,""
"3435","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409441,"16829","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Calyptranthes","Calyptranthes grandifolia",NA,NA,"","Myrtaceae","Myrcia loranthifolia",NA,NA,408,16803,90454,NA,1,2022.126,NA,NA,"",70,70,NA,70,70,70,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,4,NA,""
"3436","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409444,"16832","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,2,2025.215,NA,NA,"",116,116,NA,116,116,116,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,NA,""
"3437","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409444,"16832","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia subterminalis",NA,NA,"","Myrtaceae","Eugenia subterminalis",NA,NA,408,16835,226351,NA,1,2022.126,NA,NA,"",117,117,NA,117,117,117,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,13,4,NA,""
"3438","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409447,"16835","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia multicostata",NA,NA,"","Myrtaceae","Eugenia multicostata",NA,NA,408,16835,225499,NA,2,2025.215,NA,NA,"",67,67,NA,67,67,67,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,""
"3439","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409447,"16835","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia multicostata",NA,NA,"","Myrtaceae","Eugenia multicostata",NA,NA,408,16835,225499,NA,1,2022.126,NA,NA,"",66,66,NA,66,66,66,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,7,4,NA,""
"3440","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409450,"16838","P4",NA,NA,NA,NA,NA,NA,5,"Meliaceae","Cabralea","Cabralea canjerana",NA,NA,"","Meliaceae","Cabralea canjerana",NA,NA,376,16255,83564,NA,2,2025.215,NA,NA,"",99,99,NA,99,99,99,1300,1300,"z","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,NA,"Baixa produtividade"
"3441","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409450,"16838","P4",NA,NA,NA,NA,NA,NA,5,"Meliaceae","Cabralea","Cabralea canjerana",NA,NA,"","Meliaceae","Cabralea canjerana",NA,NA,376,16255,83564,NA,1,2022.126,NA,NA,"",99,99,NA,99,99,99,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,7,4,NA,""
"3442","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409453,"16841","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia handroi",NA,NA,"","Myrtaceae","Eugenia handroi",NA,NA,408,16835,224921,NA,2,2025.215,NA,NA,"",56,56,NA,56,56,56,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,4,NA,""
"3443","South America","BRAZIL",8588,"PRM-04",10531,"PELD Pro-Mata area 04","Main Plot View","Sandra Cristina Müller",4409453,"16841","P4",NA,NA,NA,NA,NA,NA,5,"Myrtaceae","Eugenia","Eugenia handroi",NA,NA,"","Myrtaceae","Eugenia handroi",NA,NA,408,16835,224921,NA,1,2022.126,NA,NA,"",57,57,NA,57,57,57,1300,1300,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,4,NA,""
